Filename,HiFspp,LoFspp,Consensus,ByVote,#Maj,#Accpt,MeanClssn,DiscrProb,Clssn if<Thr,DP if<Thr,Fc mean,Fc StdDev,Dur mean,Dur StdDev,calls/sec,1st,2nd,3rd,4th,<--All spp in sqnc classified with a DP>0.75 in order of prevalence,ParentDir,NextDirUp,FileLngth,Version,Filter,Preemphasis,MaxSegLngth,DP Thr,AccpQuality,AccpQualForTally,Max#CallsConsidered
REF-Summer_Tree-101113-20131004_195827-Lano.wav,,1,Lano,Lano,3,3,Lano,0.9581,,,26,0.18,15.58,0.84,2.23,Lano,,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131004_200257.wav,,1,,,,,,,Lano/Laci,0.585/0.251,,,,,1.87,Lano,,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131004_200309-Lano.wav,,1,Lano,Lano,2,2,Lano,0.9965,,,25.97,0.04,15.04,1.41,2.16,Lano,,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131004_201437.wav,,1,,Lano,1,1,Lano,0.959,,,25.33,,17.67,,2.68,Lano,Tabr,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131004_202548-Laci.wav,,1,Laci,Laci,1,1,Laci,0.9092,,,25.14,,6.95,,8.43,Laci,,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131004_203437.wav,,1,,Lano,1,1,Lano,0.9817,,,26.86,,19.57,,2.49,Lano,,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131004_203608-Lano.wav,,1,Lano,Lano,2,2,Lano,0.976,,,25.34,0.45,15.06,0.33,2.85,Lano,,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131004_205018.wav,,1,,,,,,,,,,,,,1.63,,,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131004_212109.wav,1,,,,1,2,Labl,0.99,,,38.76,,6.14,,3.28,Labl,Tabr,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131004_235953-Lano.wav,,1,Lano,Lano,2,2,Lano,0.9474,,,25.83,0.43,12.72,0.41,2.89,Tabr,Lano,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131005_002124-Lano.wav,,1,Lano,Lano,8,8,Lano,0.997,,,25.92,0.23,16.54,1.87,2.32,Lano,,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131005_053354.wav,,1,,LanoTabr,2,4,,,Tabr/Lano,0.677/0.323,25.45,0.26,18.9,0.77,1.79,Lano,Tabr,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131005_193005-Lano.wav,,1,Lano,Lano,7,7,Lano,0.9955,,,25.42,0.22,18.7,1.17,2.87,Lano,,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131005_193035.wav,,1,,,,,,,,,,,,,3.54,,,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131005_193139.wav,,1,,,,,,,Tabr/Lano,0.784/0.211,,,,,3.47,,,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131005_193216-Lano.wav,,1,Lano,Lano,2,3,Lano,0.9807,,,25.69,0.4,17.82,2.58,3.29,Lano,Tabr,Laci,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131005_193232-Lano.wav,,1,Lano,Lano,5,5,Lano,0.9537,,,25.98,0.49,14.61,3.34,4.02,Lano,,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131005_193309.wav,,,,,,,,,,,,,,,3.25,,,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131005_193342.wav,,1,,LanoEpfu,2,4,,,Lano/Laci,0.723/0.198,27.68,0.02,8.46,3.55,4.64,Lano,Tabr,Epfu,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131005_193353-Lano.wav,,1,Lano,Lano,5,5,Lano,0.9912,,,25.3,0.31,19.14,4.19,3.92,Lano,,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131005_193412-Lano.wav,,1,Lano,Lano,4,4,Lano,0.9795,,,25.64,0.48,20.38,0.21,2.76,Lano,Tabr,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131005_193455.wav,,1,,Lano,1,1,Lano,0.9765,,,25.44,,12.14,,3.18,Lano,,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131005_193506-Lano.wav,,1,Lano,Lano,5,5,Lano,0.9959,,,24.9,0.24,19.76,1.06,3.42,Lano,,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131005_193548-Lano.wav,,1,Lano,Lano,2,2,Lano,0.9749,,,26.27,0.03,19.32,5.25,4.02,Lano,,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131005_193631.wav,,1,,Lano,1,1,Lano,0.9993,,,24.57,,16.66,,2.88,Lano,Tabr,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131005_193657.wav,,1,,Lano,1,1,Lano,0.9984,,,26.89,,13.26,,3.45,Lano,Tabr,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131005_193817.wav,,1,,,,,,,,,,,,,2.42,,,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131005_193911.wav,,1,,Lano,1,1,Lano,0.981,,,26.12,,15.62,,2.28,Lano,Tabr,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131005_194013-Lano.wav,,1,Lano,Lano,5,6,Lano,0.9956,,,25.48,0.12,18.93,0.43,3.16,Lano,Tabr,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131005_194025-Lano.wav,,1,Lano,Lano,8,8,Lano,0.9969,,,25.86,0.24,17.29,0.5,3.57,Lano,,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131005_194108-Lano.wav,,1,Lano,Lano,5,5,Lano,0.9987,,,25.63,0.21,20.48,1.23,2.95,Lano,Tabr,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131005_194121-Lano.wav,,1,Lano,Lano,7,7,Lano,0.999,,,26,0.24,17.34,3.47,2.97,Lano,,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131005_194206-Lano.wav,,1,Lano,Lano,5,5,Lano,0.9994,,,25.76,0.41,16.59,2.14,3.69,Lano,,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131005_194236-Tabr.wav,,1,Tabr,Tabr,1,1,Tabr,0.9505,,,27.16,,8.75,,4.13,Tabr,Lano,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131005_194247-Lano.wav,,1,Lano,Lano,3,3,Lano,0.9279,,,25.71,1.09,18.35,3.33,3.44,Lano,,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131005_194310.wav,,1,,,,,,,Lano/Tabr,0.564/0.428,,,,,2.63,Tabr,,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131005_194334-Lano.wav,,1,Lano,Lano,2,2,Lano,0.9968,,,25.2,0.41,19.31,3.79,2.44,Lano,,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131005_194449-Lano.wav,,1,Lano,Lano,2,2,Lano,0.962,,,26.2,1.05,17.56,2.3,2.78,Lano,Tabr,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131005_194541-Lano.wav,,1,Lano,Lano,4,4,Lano,0.9978,,,25.57,0.12,19.97,1.86,2.76,Lano,,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131005_194552-Lano.wav,,1,Lano,Lano,6,6,Lano,0.9932,,,25.99,0.36,18.46,2.26,1.9,Lano,,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131005_194727-Lano.wav,,1,Lano,Lano,3,4,Lano,0.9901,,,26.02,0.79,15.13,3.7,3.55,Lano,Epfu,Laci,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131005_195132-Lano.wav,,1,Lano,Lano,4,4,Lano,0.9973,,,25,0.16,18.38,1.43,2.89,Lano,,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131005_195411-Lano.wav,,1,Lano,Lano,6,6,Lano,0.9954,,,25.38,0.2,18.56,0.85,2.17,Lano,,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131005_195515-Lano.wav,,1,Lano,Lano,5,5,Lano,0.9922,,,25.58,0.68,16.16,1.71,2.65,Lano,,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131005_195734.wav,,1,,Lano,1,1,Lano,0.9608,,,25.81,,15.52,,2.58,Lano,,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131005_201905-Lano.wav,,1,Lano,Lano,5,5,Lano,0.9621,,,25.82,0.44,13.95,1.15,3.02,Lano,,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131005_202121.wav,,1,,LanoTabr,1,2,,,Tabr/Lano,0.536/0.464,25.54,,20.18,,2.83,Lano,Tabr,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131005_202138.wav,,1,,,,,,,Tabr/Lano,0.540/0.460,,,,,2.79,Lano,Tabr,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131005_220849-Lano.wav,,1,Lano,Lano,3,3,Lano,0.9904,,,25.53,0.51,21.58,2.47,3.15,Lano,Tabr,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131005_220940.wav,,1,,LanoTabr,1,2,,,Tabr/Lano,0.623/0.377,25.72,,18.19,,1.91,Tabr,Lano,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131006_000656.wav,,1,,TabrEpfu,3,5,,,Tabr/Lano,0.889/0.111,27.13,1.14,13.16,4.7,3.06,Tabr,Epfu,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131006_013559-Tabr.wav,,1,Tabr,Tabr,1,1,Tabr,0.9886,,,24.32,,18,,2.13,Lano,Tabr,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131006_013800.wav,,1,,LanoTabr,2,4,Lano,0.939,,,26.01,0.02,17.17,0.87,2.62,Lano,Tabr,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131006_045149.wav,,1,,,,,,,,,,,,,1.55,,,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131006_050009-Tabr.wav,,1,Tabr,Tabr,2,2,Tabr,0.9934,,,26.36,0.24,13.51,2.83,2.65,Tabr,Lano,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131006_051525.wav,,1,,,,,,,,,,,,,1.54,,,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131006_193005.wav,,1,,Lano,3,4,Lano,0.9766,,,27.05,0.81,10.75,2.81,3.47,Lano,Tabr,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131006_193023-Lano.wav,,1,Lano,Lano,6,6,Lano,0.9842,,,25.47,0.24,18.82,3.09,2.61,Lano,,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131006_193043-Lano.wav,,1,Lano,Lano,5,5,Lano,0.9896,,,25.94,0.15,18.52,2.22,2.56,Lano,Tabr,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131006_193147.wav,,1,,Lano,2,3,,,Lano/Tabr,0.488/0.277,26.11,1.8,14.57,7.93,3.46,Lano,Tabr,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131006_193219-Lano.wav,,1,Lano,Lano,5,5,Lano,0.9752,,,25.73,0.08,15.9,0.86,3.33,Lano,,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131006_193251.wav,,1,,,,,,,,,,,,,3.31,,,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131006_193301-Lano.wav,,1,Lano,Lano,7,7,Lano,0.993,,,25,0.34,17.58,2.57,3.33,Lano,,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131006_193318.wav,,,,,,,,,,,,,,,2.44,,,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131006_193357.wav,,1,,Lano,1,1,Lano,0.9685,,,27.12,,10.39,,3.32,Lano,,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131006_193436-Lano.wav,,1,Lano,Lano,3,3,Lano,0.9982,,,25.76,0.16,17.8,1.97,3.21,Lano,Tabr,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131006_193447.wav,,1,,Lano,1,1,Lano,0.9925,,,26.02,,20.29,,2.65,Lano,,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131006_193513-Lano.wav,,1,Lano,Lano,4,4,Lano,0.9988,,,25.83,0.02,17.98,1.86,1.99,Lano,Tabr,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131006_193525-Lano.wav,,1,Lano,Lano,4,4,Lano,0.9957,,,26.14,0.06,19.74,2.68,4.37,Lano,,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131006_193607-Lano.wav,,1,Lano,Lano,6,6,Lano,0.9942,,,25.65,0.2,19.94,3.29,3.36,Lano,,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131006_193618-Lano.wav,,1,Lano,Lano,4,4,Lano,0.9991,,,25.79,0.24,20.42,1.89,2.71,Lano,Tabr,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131006_193628-Lano.wav,,1,Lano,Lano,3,3,Lano,0.9994,,,25.8,0.29,17.74,0.77,2.86,Lano,,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131006_193704.wav,,1,,,,,,,,,,,,,3.28,,,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,30 kHz anti-katydid,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131006_193831-Lano.wav,,1,Lano,Lano,3,3,Lano,0.9579,,,25.73,0.3,17.38,3.41,2.63,Lano,Tabr,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131006_193841.wav,,1,,,1,1,Epfu,0.9995,,,26.42,,11.8,,4.21,Lano,Epfu,Tabr,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131006_193906-Lano.wav,,1,Lano,Lano,3,4,Lano,0.9991,,,25.44,0.27,19.93,2.45,2.49,Lano,Tabr,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131006_193916.wav,,1,,Lano,1,1,Lano,0.9966,,,24.97,,16.91,,3.79,Epfu,Lano,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131006_193929-Lano.wav,,1,Lano,Lano,2,3,Lano,0.945,,,26.31,0.06,17.83,1.86,3.92,Lano,Tabr,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131006_193952-Lano.wav,,1,Lano,Lano,4,4,Lano,0.9984,,,25.54,0.25,18.61,2.81,3.04,Lano,,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131006_194016-Lano.wav,,1,Lano,Lano,5,5,Lano,0.9984,,,25.66,0.35,15.13,2.55,3.29,Lano,,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131006_194047-Lano.wav,,1,Lano,Lano,2,2,Lano,0.9979,,,25.82,0.58,17.88,1.54,4.26,Lano,,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131006_194057-Lano.wav,,1,Lano,Lano,2,2,Lano,0.9842,,,24.55,0.03,23.67,0.27,3.29,Lano,Tabr,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131006_194136-Lano.wav,,1,Lano,Lano,5,5,Lano,0.9652,,,25.81,0.31,22.1,2.96,3.92,Lano,,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131006_194220.wav,,1,,Lano,1,1,Lano,0.9845,,,27.04,,15.25,,2.12,Tabr,Lano,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131006_194231-Lano.wav,,1,Lano,Lano,5,5,Lano,0.9663,,,25.34,0.06,17.94,5.03,3.14,Lano,Tabr,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131006_194256.wav,,1,,Tabr,3,4,,,Tabr/Lano,0.890/0.110,25.55,0.7,13.63,2.38,3.59,Tabr,Lano,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131006_194420-Lano.wav,,1,Lano,Lano,2,2,Lano,0.973,,,25.39,0.29,16.73,0.11,2.32,Lano,,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131006_194448.wav,,1,,LanoTabr,1,2,,,Lano/Tabr,0.703/0.297,25.58,,10.92,,2.8,Lano,Tabr,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131006_194502-Lano.wav,,1,Lano,Lano,2,2,Lano,0.9948,,,25.52,0.45,15.73,1.77,2.98,Lano,Tabr,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131006_194546-Tabr.wav,,1,Tabr,Tabr,4,4,Tabr,0.9671,,,25.63,0.75,13.23,1.63,3.19,Tabr,Lano,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131006_194635.wav,,1,,,,,,,Lano/Tabr,0.606/0.394,,,,,3.16,Lano,Tabr,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131006_194645-Lano.wav,,1,Lano,Lano,5,6,Lano,0.9943,,,25.6,0.22,16.54,3.67,3.08,Lano,Tabr,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131006_194713-Lano.wav,,1,Lano,Lano,2,2,Lano,0.9382,,,26.28,0.36,14.38,0.99,2.66,Lano,Tabr,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131006_194729.wav,,1,,Lano,1,1,Lano,0.9999,,,25.09,,23.6,,2.48,Lano,,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131006_194801-Tabr.wav,,1,Tabr,Tabr,1,1,Tabr,0.9337,,,24.29,,18,,2.33,Tabr,Lano,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
REF-Summer_Tree-101113-20131006_194824-Lano.wav,,1,Lano,Lano,2,2,Lano,0.9964,,,25.47,0.35,21.7,2.33,2.99,Lano,,,,,REF-Summer_Tree-101113,REF-Summer_Tree,4999.74,3.2,5 kHz,medium,8.0 sec,0.9,0.8,0.2,8
